state,year,unemp,cpi,hpi,president,senate,house,cpi_US,unemp_US,exp,growth,MKT,SMB,HML,Rf,market,dem_share
IN,1/1/12,-1.2,1.87,-1.605899222,-0.060186087,,,0.015033971,-0.7,0.8,0.015498955,16.27,-1.32,9.85,0.06,0.0044,-0.060186087
IN,1/1/12,-1.2,1.87,-1.605899222,,0.100451363,,0.015033971,-0.7,0.8,0.015498955,16.27,-1.32,9.85,0.06,0.0044,0.100451363
IN,1/1/12,-1.2,1.87,-1.605899222,,,0.058632636,0.015033971,-0.7,0.8,0.015498955,16.27,-1.32,9.85,0.06,0.0044,0.058632636
IN,1/1/13,-0.7,1.498,0.224831376,,,,-0.010665772,-0.8,-0.3,0.022806861,35.2,7.63,2.65,0.02,0.1627,
IN,1/1/14,-0.7,1.462,0.918079096,,0,,-0.006070367,-0.7,-0.2,0.018418762,11.71,-7.8,-1.46,0.02,0.352,0
IN,1/1/14,-0.7,1.462,0.918079096,,,-0.073205234,-0.006070367,-0.7,-0.2,0.018418762,11.71,-7.8,-1.46,0.02,0.352,-0.073205234
IN,1/1/15,-1.5,-1.042,2.025274771,,,,0.00149237,-1.2,0,0.022877789,0.08,-3.93,-9.53,0.02,0.1171,
IN,1/1/16,-1.2,0.866,3.732096026,-0.061524632,,,-0.014941114,-0.9,-0.4,0.027063642,13.3,6.63,22.64,0.2,0.0008,-0.061524632
IN,1/1/16,-1.2,0.866,3.732096026,,-0.076314219,,-0.014941114,-0.9,-0.4,0.027063642,13.3,6.63,22.64,0.2,0.0008,-0.076314219
IN,1/1/16,-1.2,0.866,3.732096026,,,0.021872681,-0.014941114,-0.9,-0.4,0.027063642,13.3,6.63,22.64,0.2,0.0008,0.021872681
IN,1/1/17,-0.4,1.121,3.430571762,,,,0.011458351,-0.4,-0.2,0.01667476,21.51,-4.95,-13.48,0.8,0.133,
IN,1/1/18,-0.9,3.978,4.448706378,,0.02429511,,0.008707942,-0.5,0.1,0.022556777,-6.93,-3.34,-9.8,1.81,0.2151,0.02429511
IN,1/1/18,-0.9,3.978,4.448706378,,,0.047208639,0.008707942,-0.5,0.1,0.022556777,-6.93,-3.34,-9.8,1.81,0.2151,0.047208639
IN,1/1/19,-0.1,1.618,6.333033303,,,,0.002958789,-0.5,0.2,0.029188592,28.28,-6.06,-10.48,2.14,-0.0693,
IN,1/1/20,-0.2,0.187,5.607096905,0.031868374,,,-0.006213402,-0.2,-0.2,0.022888691,23.67,12.78,-46.31,0.44,0.2828,0.031868374
IN,1/1/20,-0.2,0.187,5.607096905,,0,,-0.006213402,-0.2,-0.2,0.022888691,23.67,12.78,-46.31,0.44,0.2828,0
IN,1/1/20,-0.2,0.187,5.607096905,,,-0.044506221,-0.006213402,-0.2,-0.2,0.022888691,23.67,12.78,-46.31,0.44,0.2828,-0.044506221
IN,1/1/21,4,,5.780698942,,0,,-0.005642347,4.4,0.1,-0.034045929,,,,,0.2367,0
KS,1/1/76,,,,,,,-0.018709535,2.9,,-0.002054561,21.91,14.58,24.28,5.08,0.3244,
KS,1/1/76,,,,,,,-0.018709535,2.9,,-0.002054561,21.91,14.58,24.28,5.08,0.3244,
KS,1/1/76,,,,,,,-0.018709535,2.9,,-0.002054561,21.91,14.58,24.28,5.08,0.3244,
KS,1/1/77,,,8.292451337,,,,-0.033665957,-0.8,,0.053881393,-8.26,22.6,7.5,5.12,0.2191,
KS,1/1/78,-0.3,,11.95382142,,,,0.006964954,-0.6,,0.046241699,1.03,14.39,0.59,7.18,-0.0826,
KS,1/1/78,-0.3,,11.95382142,,,-0.038692083,0.006964954,-0.6,,0.046241699,1.03,14.39,0.59,7.18,-0.0826,-0.038692083
KS,1/1/79,-0.9,,13.13144498,,,,0.011591089,-1,,0.05535288,13.09,21.23,-2.48,10.38,0.0103,
KS,1/1/80,0.1,,10.37267797,-0.116488182,,,0.036220815,-0.2,2.6,0.031661453,22.13,5.7,-24.63,11.24,0.1309,-0.116488182
KS,1/1/80,0.1,,10.37267797,,-0.061733353,,0.036220815,-0.2,2.6,0.031661453,22.13,5.7,-24.63,11.24,0.1309,-0.061733353
KS,1/1/80,0.1,,10.37267797,,,0.08884061,0.036220815,-0.2,2.6,0.031661453,22.13,5.7,-24.63,11.24,0.1309,0.08884061
KS,1/1/81,1.3,,6.711269078,,,,0.022498299,1.3,-0.2,-0.002567497,-18.13,7.13,25.12,14.71,0.2213,
KS,1/1/82,-0.1,,0.617163009,,0,,-0.031234294,0.4,-2.1,0.025377193,10.66,8.7,13.36,10.54,-0.1813,0
KS,1/1/82,-0.1,,0.617163009,,,0.023264135,-0.031234294,0.4,-2.1,0.025377193,10.66,8.7,13.36,10.54,-0.1813,0.023264135
KS,1/1/83,2,,2.239314575,,,,-0.042199744,2.1,-2.7,-0.018028874,13.74,14.03,20.49,8.8,0.1066,
KS,1/1/84,-0.4,,2.228359204,-0.006895389,,,-0.02998839,-0.1,-1.3,0.04583928,-6.05,-8.2,19.07,9.85,0.1374,-0.006895389
KS,1/1/84,-0.4,,2.228359204,,-0.150033902,,-0.02998839,-0.1,-1.3,0.04583928,-6.05,-8.2,19.07,9.85,0.1374,-0.150033902
KS,1/1/84,-0.4,,2.228359204,,,-0.019257256,-0.02998839,-0.1,-1.3,0.04583928,-6.05,-8.2,19.07,9.85,0.1374,-0.019257256
KS,1/1/85,-0.9,,0.493712156,,,,0.012086742,-2.1,0.3,0.072366181,24.91,0.58,1.37,7.72,-0.0605,
KS,1/1/86,0.1,,1.668520578,,0.08714864,,-0.008399809,-0.3,-0.4,0.041696562,10.12,-9.56,9.33,6.16,0.2491,0.08714864
KS,1/1/86,0.1,,1.668520578,,,-0.040282189,-0.008399809,-0.3,-0.4,0.041696562,10.12,-9.56,9.33,6.16,0.2491,-0.040282189
KS,1/1/87,0.3,,3.829321663,,,,-0.015839966,-0.2,-0.3,0.03462646,-3.87,-10.85,-1.62,5.47,0.1012,
KS,1/1/88,-0.6,,2.555321391,0.099616083,,,0.016339629,-0.8,0.3,0.03459252,11.55,5.76,14.37,6.35,-0.0387,0.099616083
KS,1/1/88,-0.6,,2.555321391,,0,,0.016339629,-0.8,0.3,0.03459252,11.55,5.76,14.37,6.35,-0.0387,0
KS,1/1/88,-0.6,,2.555321391,,,-0.003783279,0.016339629,-0.8,0.3,0.03459252,11.55,5.76,14.37,6.35,-0.0387,-0.003783279
KS,1/1/89,-0.3,,0.864800068,,,,0.005215378,-0.7,0.6,0.041770613,20.49,-12.9,-4.12,8.37,0.1155,
KS,1/1/90,-0.3,,1.290322581,,-0.035602707,,0.006916374,-0.2,0.1,0.036726594,-13.95,-14.02,-10.04,7.81,0.2049,-0.035602707
KS,1/1/90,-0.3,,1.290322581,,,0.110572819,0.006916374,-0.2,0.1,0.036726594,-13.95,-14.02,-10.04,7.81,0.2049,0.110572819
KS,1/1/91,0.1,,0.192758967,,,,0.006272875,0.3,0.3,0.018859539,29.18,16.16,-14.72,5.6,-0.1395,
KS,1/1/92,0.2,,1.04558762,-0.088211508,,,-0.012023125,1.3,-0.9,-0.001082648,6.23,7.67,24.49,3.51,0.2918,-0.088211508
KS,1/1/92,0.2,,1.04558762,,0.046385229,,-0.012023125,1.3,-0.9,-0.001082648,6.23,7.67,24.49,3.51,0.2918,0.046385229
KS,1/1/92,0.2,,1.04558762,,,-0.069910294,-0.012023125,1.3,-0.9,-0.001082648,6.23,7.67,24.49,3.51,0.2918,-0.069910294
KS,1/1/93,0.1,,2.781456954,,,,-0.011752325,0.6,-0.4,0.035224405,8.21,6.38,16.86,2.9,0.0623,
KS,1/1/94,0.3,,3.084729381,,0,,-0.000712238,-0.6,0.3,0.02751781,-4.1,-0.3,-0.77,3.9,0.0821,0
KS,1/1/94,0.3,,3.084729381,,,-0.069249709,-0.000712238,-0.6,0.3,0.02751781,-4.1,-0.3,-0.77,3.9,0.0821,-0.069249709
KS,1/1/95,-0.1,,6.445816079,,,,-0.0037429,-0.8,-0.1,0.040287933,31.22,-9.75,6.05,5.6,-0.041,
KS,1/1/96,-0.4,,5.409571345,0.023463053,,,0.0020959,-0.5,0,0.026842173,15.96,-4.42,8.7,5.21,0.3122,0.023463053
KS,1/1/96,-0.4,,5.409571345,,0.078806941,,0.0020959,-0.5,0,0.026842173,15.96,-4.42,8.7,5.21,0.3122,0.078806941
KS,1/1/96,-0.4,,5.409571345,,,0.040278162,0.0020959,-0.5,0,0.026842173,15.96,-4.42,8.7,5.21,0.3122,0.040278162
KS,1/1/97,-0.1,,4.672376575,,,,0.001314845,-0.2,0,0.037725655,25.96,-7.64,19.11,5.26,0.1596,
KS,1/1/98,-0.5,,4.104576903,,-0.073218527,,-0.005988961,-0.5,-0.1,0.044471749,19.46,-25.28,-10.32,4.86,0.2596,-0.073218527
KS,1/1/98,-0.5,,4.104576903,,,-0.030923326,-0.005988961,-0.5,-0.1,0.044471749,19.46,-25.28,-10.32,4.86,0.2596,-0.030923326
KS,1/1/99,-0.1,,4.990734232,,,,-0.007909837,-0.4,-0.4,0.044813944,20.57,15.58,-31.96,4.68,0.1946,
KS,1/1/00,-0.2,,5.252586732,0.011535929,,,0.006463443,-0.3,0.2,0.047944997,-17.6,-4.58,45.02,5.89,0.2057,0.011535929
KS,1/1/00,-0.2,,5.252586732,,0,,0.006463443,-0.3,0.2,0.047944997,-17.6,-4.58,45.02,5.89,0.2057,0
KS,1/1/00,-0.2,,5.252586732,,,-0.057454803,0.006463443,-0.3,0.2,0.047944997,-17.6,-4.58,45.02,5.89,0.2057,-0.057454803
KS,1/1/01,0.3,,5.14080842,,,,0.011739464,-0.2,0.3,0.04077155,-15.2,18.24,18.5,3.83,-0.176,
KS,1/1/02,0.5,,5.400945991,,0,,-0.00550467,0.7,-0.6,0.009543436,-22.76,4.45,8.09,1.65,-0.152,0
KS,1/1/02,0.5,,5.400945991,,,-0.003614211,-0.00550467,0.7,-0.6,0.009543436,-22.76,4.45,8.09,1.65,-0.152,-0.003614211
KS,1/1/03,0.8,,4.331037362,,,,-0.012209567,1.1,0.1,0.016959431,30.75,26.51,5.11,1.02,-0.2276,
KS,1/1/04,0.5,,3.431029309,-0.00615298,,,0.007021424,0.2,0,0.027962042,10.72,4.43,7.67,1.2,0.3075,-0.00615298
KS,1/1/04,0.5,,3.431029309,,-0.04100579,,0.007021424,0.2,0,0.027962042,10.72,4.43,7.67,1.2,0.3075,-0.04100579
KS,1/1/04,0.5,,3.431029309,,,0.021450974,0.007021424,0.2,0,0.027962042,10.72,4.43,7.67,1.2,0.3075,0.021450974
KS,1/1/05,-0.1,,4.347195358,,,,0.003695824,-0.5,0.5,0.038525568,3.09,-2.36,9.43,2.98,0.1072,
KS,1/1/06,-0.4,,4.532184068,,0,,0.006987975,-0.4,0.3,0.034832194,10.6,0.08,11.75,4.8,0.0309,0
KS,1/1/06,-0.4,,4.532184068,,,0.102208505,0.006987975,-0.4,0.3,0.034832194,10.6,0.08,11.75,4.8,0.0309,0.102208505
KS,1/1/07,-0.7,,3.147581682,,,,-0.001444463,-0.5,-0.1,0.0278281,1.04,-7.4,-17.28,4.66,0.106,
KS,1/1/08,-0.2,,2.651824472,0.050288729,,,-0.003511048,0,0,0.020105128,-38.34,2.45,0.83,1.6,0.0104,0.050288729
KS,1/1/08,-0.2,,2.651824472,,0.089712247,,-0.003511048,0,0,0.020105128,-38.34,2.45,0.83,1.6,0.0104,0.089712247
KS,1/1/08,-0.2,,2.651824472,,,-0.04784551,-0.003511048,0,0,0.020105128,-38.34,2.45,0.83,1.6,0.0104,-0.04784551
KS,1/1/09,0.4,1.23,-0.159102328,,,,0.009442785,1.2,0.9,0.001221848,28.26,9.35,-9.42,0.1,-0.3834,
KS,1/1/10,2.3,2.806,-0.394196092,,-0.100799162,,-0.041350032,3.5,-1.5,-0.025998912,17.37,14.29,-5.1,0.12,0.2826,-0.100799162
KS,1/1/10,2.3,2.806,-0.394196092,,,-0.059878033,-0.041350032,3.5,-1.5,-0.025998912,17.37,14.29,-5.1,0.12,0.2826,-0.059878033
KS,1/1/11,0,2.048,-1.039912428,,,,0.019564209,0.3,0.2,0.0270886,0.44,-5.79,-8.54,0.04,0.1737,
KS,1/1/12,-0.5,2.371,-1.510316954,-0.036573966,,,0.015033971,-0.7,0.8,0.015498955,16.27,-1.32,9.85,0.06,0.0044,-0.036573966
KS,1/1/12,-0.5,2.371,-1.510316954,,0,,0.015033971,-0.7,0.8,0.015498955,16.27,-1.32,9.85,0.06,0.0044,0
KS,1/1/12,-0.5,2.371,-1.510316954,,,-0.144290295,0.015033971,-0.7,0.8,0.015498955,16.27,-1.32,9.85,0.06,0.0044,-0.144290295
KS,1/1/13,-0.7,0.883,0.233261339,,,,-0.010665772,-0.8,-0.3,0.022806861,35.2,7.63,2.65,0.02,0.1627,
KS,1/1/14,-0.4,1.847,0.917945182,,0,,-0.006070367,-0.7,-0.2,0.018418762,11.71,-7.8,-1.46,0.02,0.352,0
KS,1/1/14,-0.4,1.847,0.917945182,,,0.176538501,-0.006070367,-0.7,-0.2,0.018418762,11.71,-7.8,-1.46,0.02,0.352,0.176538501
KS,1/1/15,-0.8,-0.45,2.36153222,,,,0.00149237,-1.2,0,0.022877789,0.08,-3.93,-9.53,0.02,0.1171,
KS,1/1/16,-0.3,0.147,3.458489779,-0.019421998,,,-0.014941114,-0.9,-0.4,0.027063642,13.3,6.63,22.64,0.2,0.0008,-0.019421998
KS,1/1/16,-0.3,0.147,3.458489779,,0.058595782,,-0.014941114,-0.9,-0.4,0.027063642,13.3,6.63,22.64,0.2,0.0008,0.058595782
KS,1/1/16,-0.3,0.147,3.458489779,,,-0.090752656,-0.014941114,-0.9,-0.4,0.027063642,13.3,6.63,22.64,0.2,0.0008,-0.090752656
KS,1/1/17,-0.2,1.203,4.282430743,,,,0.011458351,-0.4,-0.2,0.01667476,21.51,-4.95,-13.48,0.8,0.133,
KS,1/1/18,-0.4,3.129,4.303777889,,0,,0.008707942,-0.5,0.1,0.022556777,-6.93,-3.34,-9.8,1.81,0.2151,0
KS,1/1/18,-0.4,3.129,4.303777889,,,0.171512304,0.008707942,-0.5,0.1,0.022556777,-6.93,-3.34,-9.8,1.81,0.2151,0.171512304
KS,1/1/19,-0.3,1.553,4.849113962,,,,0.002958789,-0.5,0.2,0.029188592,28.28,-6.06,-10.48,2.14,-0.0693,
KS,1/1/20,-0.2,0.383,4.264196309,0.055071828,,,-0.006213402,-0.2,-0.2,0.022888691,23.67,12.78,-46.31,0.44,0.2828,0.055071828
KS,1/1/20,-0.2,0.383,4.264196309,,0.095478646,,-0.006213402,-0.2,-0.2,0.022888691,23.67,12.78,-46.31,0.44,0.2828,0.095478646
KS,1/1/20,-0.2,0.383,4.264196309,,,-0.032066861,-0.006213402,-0.2,-0.2,0.022888691,23.67,12.78,-46.31,0.44,0.2828,-0.032066861
KS,1/1/21,2.8,,5.246201845,,0,,-0.005642347,4.4,0.1,-0.034045929,,,,,0.2367,0
KY,1/1/76,,,,,,,-0.018709535,2.9,,-0.002054561,21.91,14.58,24.28,5.08,0.3244,
KY,1/1/76,,,,,,,-0.018709535,2.9,,-0.002054561,21.91,14.58,24.28,5.08,0.3244,
KY,1/1/76,,,,,,,-0.018709535,2.9,,-0.002054561,21.91,14.58,24.28,5.08,0.3244,
KY,1/1/77,,,4.34192673,,,,-0.033665957,-0.8,,0.053881393,-8.26,22.6,7.5,5.12,0.2191,
KY,1/1/78,-0.5,,7.874584598,,,,0.006964954,-0.6,,0.046241699,1.03,14.39,0.59,7.18,-0.0826,
KY,1/1/78,-0.5,,7.874584598,,,-0.057852702,0.006964954,-0.6,,0.046241699,1.03,14.39,0.59,7.18,-0.0826,-0.057852702
KY,1/1/79,0.2,,15.657648,,,,0.011591089,-1,,0.05535288,13.09,21.23,-2.48,10.38,0.0103,
KY,1/1/80,0.4,,12.78517661,-0.051003334,,,0.036220815,-0.2,2.6,0.031661453,22.13,5.7,-24.63,11.24,0.1309,-0.051003334
KY,1/1/80,0.4,,12.78517661,,0.041484189,,0.036220815,-0.2,2.6,0.031661453,22.13,5.7,-24.63,11.24,0.1309,0.041484189
KY,1/1/80,0.4,,12.78517661,,,0.023394282,0.036220815,-0.2,2.6,0.031661453,22.13,5.7,-24.63,11.24,0.1309,0.023394282
KY,1/1/81,2.5,,4.53845364,,,,0.022498299,1.3,-0.2,-0.002567497,-18.13,7.13,25.12,14.71,0.2213,
KY,1/1/82,0.6,,3.16275415,,0,,-0.031234294,0.4,-2.1,0.025377193,10.66,8.7,13.36,10.54,-0.1813,0
KY,1/1/82,0.6,,3.16275415,,,0.0121518,-0.031234294,0.4,-2.1,0.025377193,10.66,8.7,13.36,10.54,-0.1813,0.0121518
KY,1/1/83,2.2,,1.142530706,,,,-0.042199744,2.1,-2.7,-0.018028874,13.74,14.03,20.49,8.8,0.1066,
KY,1/1/84,0.5,,3.012331733,-0.082526692,,,-0.02998839,-0.1,-1.3,0.04583928,-6.05,-8.2,19.07,9.85,0.1374,-0.082526692
KY,1/1/84,0.5,,3.012331733,,0.342786773,,-0.02998839,-0.1,-1.3,0.04583928,-6.05,-8.2,19.07,9.85,0.1374,0.342786773
KY,1/1/84,0.5,,3.012331733,,,-0.037267839,-0.02998839,-0.1,-1.3,0.04583928,-6.05,-8.2,19.07,9.85,0.1374,-0.037267839
KY,1/1/85,-2.2,,2.567851595,,,,0.012086742,-2.1,0.3,0.072366181,24.91,0.58,1.37,7.72,-0.0605,
KY,1/1/86,-0.1,,2.84212402,,-0.250224348,,-0.008399809,-0.3,-0.4,0.041696562,10.12,-9.56,9.33,6.16,0.2491,-0.250224348
KY,1/1/86,-0.1,,2.84212402,,,0.042146919,-0.008399809,-0.3,-0.4,0.041696562,10.12,-9.56,9.33,6.16,0.2491,0.042146919
KY,1/1/87,0.3,,4.834098588,,,,-0.015839966,-0.2,-0.3,0.03462646,-3.87,-10.85,-1.62,5.47,0.1012,
KY,1/1/88,-1,,5.437567143,0.044823481,,,0.016339629,-0.8,0.3,0.03459252,11.55,5.76,14.37,6.35,-0.0387,0.044823481
KY,1/1/88,-1,,5.437567143,,0,,0.016339629,-0.8,0.3,0.03459252,11.55,5.76,14.37,6.35,-0.0387,0
KY,1/1/88,-1,,5.437567143,,,-0.111458625,0.016339629,-0.8,0.3,0.03459252,11.55,5.76,14.37,6.35,-0.0387,-0.111458625
KY,1/1/89,-0.8,,5.094443138,,,,0.005215378,-0.7,0.6,0.041770613,20.49,-12.9,-4.12,8.37,0.1155,
KY,1/1/90,-1.2,,4.675963905,,-0.265686354,,0.006916374,-0.2,0.1,0.036726594,-13.95,-14.02,-10.04,7.81,0.2049,-0.265686354
KY,1/1/90,-1.2,,4.675963905,,,-0.020768036,0.006916374,-0.2,0.1,0.036726594,-13.95,-14.02,-10.04,7.81,0.2049,-0.020768036
KY,1/1/91,-0.3,,2.89968652,,,,0.006272875,0.3,0.3,0.018859539,29.18,16.16,-14.72,5.6,-0.1395,
KY,1/1/92,1.3,,3.295714187,0.006675474,,,-0.012023125,1.3,-0.9,-0.001082648,6.23,7.67,24.49,3.51,0.2918,0.006675474
KY,1/1/92,1.3,,3.295714187,,0.150698911,,-0.012023125,1.3,-0.9,-0.001082648,6.23,7.67,24.49,3.51,0.2918,0.150698911
KY,1/1/92,1.3,,3.295714187,,,0.06754649,-0.012023125,1.3,-0.9,-0.001082648,6.23,7.67,24.49,3.51,0.2918,0.06754649
KY,1/1/93,-0.4,,3.653059857,,,,-0.011752325,0.6,-0.4,0.035224405,8.21,6.38,16.86,2.9,0.0623,
KY,1/1/94,-0.7,,3.640713916,,0,,-0.000712238,-0.6,0.3,0.02751781,-4.1,-0.3,-0.77,3.9,0.0821,0
KY,1/1/94,-0.7,,3.640713916,,,-0.127386333,-0.000712238,-0.6,0.3,0.02751781,-4.1,-0.3,-0.77,3.9,0.0821,-0.127386333
KY,1/1/95,-0.8,,6.014849941,,,,-0.0037429,-0.8,-0.1,0.040287933,31.22,-9.75,6.05,5.6,-0.041,
KY,1/1/96,0,,5.302807369,0.012910364,,,0.0020959,-0.5,0,0.026842173,15.96,-4.42,8.7,5.21,0.3122,0.012910364
KY,1/1/96,0,,5.302807369,,-0.2003772,,0.0020959,-0.5,0,0.026842173,15.96,-4.42,8.7,5.21,0.3122,-0.2003772
KY,1/1/96,0,,5.302807369,,,0.006864987,0.0020959,-0.5,0,0.026842173,15.96,-4.42,8.7,5.21,0.3122,0.006864987
KY,1/1/97,0,,4.532752068,,,,0.001314845,-0.2,0,0.037725655,25.96,-7.64,19.11,5.26,0.1596,
KY,1/1/98,-0.2,,4.400363578,,0.063113632,,-0.005988961,-0.5,-0.1,0.044471749,19.46,-25.28,-10.32,4.86,0.2596,0.063113632
KY,1/1/98,-0.2,,4.400363578,,,0.005353424,-0.005988961,-0.5,-0.1,0.044471749,19.46,-25.28,-10.32,4.86,0.2596,0.005353424
KY,1/1/99,-0.7,,4.429990782,,,,-0.007909837,-0.4,-0.4,0.044813944,20.57,15.58,-31.96,4.68,0.1946,
KY,1/1/00,0,,4.325437693,-0.044639959,,,0.006463443,-0.3,0.2,0.047944997,-17.6,-4.58,45.02,5.89,0.2057,-0.044639959
KY,1/1/00,0,,4.325437693,,0,,0.006463443,-0.3,0.2,0.047944997,-17.6,-4.58,45.02,5.89,0.2057,0
KY,1/1/00,0,,4.325437693,,,-0.023819886,0.006463443,-0.3,0.2,0.047944997,-17.6,-4.58,45.02,5.89,0.2057,-0.023819886
KY,1/1/01,-0.4,,4.32473088,,,,0.011739464,-0.2,0.3,0.04077155,-15.2,18.24,18.5,3.83,-0.176,
KY,1/1/02,1.1,,4.915964493,,-0.138321909,,-0.00550467,0.7,-0.6,0.009543436,-22.76,4.45,8.09,1.65,-0.152,-0.138321909
KY,1/1/02,1.1,,4.915964493,,,-0.070652726,-0.00550467,0.7,-0.6,0.009543436,-22.76,4.45,8.09,1.65,-0.152,-0.070652726
KY,1/1/03,0.6,,3.345645078,,,,-0.012209567,1.1,0.1,0.016959431,30.75,26.51,5.11,1.02,-0.2276,
KY,1/1/04,0.4,,3.652911108,-0.016911096,,,0.007021424,0.2,0,0.027962042,10.72,4.43,7.67,1.2,0.3075,-0.016911096
KY,1/1/04,0.4,,3.652911108,,0.140183822,,0.007021424,0.2,0,0.027962042,10.72,4.43,7.67,1.2,0.3075,0.140183822
KY,1/1/04,0.4,,3.652911108,,,0.047492444,0.007021424,0.2,0,0.027962042,10.72,4.43,7.67,1.2,0.3075,0.047492444
KY,1/1/05,-0.7,,4.738994467,,,,0.003695824,-0.5,0.5,0.038525568,3.09,-2.36,9.43,2.98,0.1072,
KY,1/1/06,0.4,,4.995406523,,0,,0.006987975,-0.4,0.3,0.034832194,10.6,0.08,11.75,4.8,0.0309,0
KY,1/1/06,0.4,,4.995406523,,,0.111831363,0.006987975,-0.4,0.3,0.034832194,10.6,0.08,11.75,4.8,0.0309,0.111831363
KY,1/1/07,-0.2,,3.255678297,,,,-0.001444463,-0.5,-0.1,0.0278281,1.04,-7.4,-17.28,4.66,0.106,
KY,1/1/08,-0.3,,2.37977544,0.014810408,,,-0.003511048,0,0,0.020105128,-38.34,2.45,0.83,1.6,0.0104,0.014810408
KY,1/1/08,-0.3,,2.37977544,,-0.023087969,,-0.003511048,0,0,0.020105128,-38.34,2.45,0.83,1.6,0.0104,-0.023087969
KY,1/1/08,-0.3,,2.37977544,,,-0.045008003,-0.003511048,0,0,0.020105128,-38.34,2.45,0.83,1.6,0.0104,-0.045008003
KY,1/1/09,1.1,-1.321,0.60008277,,,,0.009442785,1.2,0.9,0.001221848,28.26,9.35,-9.42,0.1,-0.3834,
KY,1/1/10,4.3,3.091,-0.781624957,,-0.027858906,,-0.041350032,3.5,-1.5,-0.025998912,17.37,14.29,-5.1,0.12,0.2826,-0.027858906
KY,1/1/10,4.3,3.091,-0.781624957,,,-0.061155495,-0.041350032,3.5,-1.5,-0.025998912,17.37,14.29,-5.1,0.12,0.2826,-0.061155495
KY,1/1/11,-0.5,2.588,-1.164397761,,,,0.019564209,0.3,0.2,0.0270886,0.44,-5.79,-8.54,0.04,0.1737,
KY,1/1/12,-0.9,1.437,-1.20258696,-0.033667859,,,0.015033971,-0.7,0.8,0.015498955,16.27,-1.32,9.85,0.06,0.0044,-0.033667859
KY,1/1/12,-0.9,1.437,-1.20258696,,0,,0.015033971,-0.7,0.8,0.015498955,16.27,-1.32,9.85,0.06,0.0044,0
KY,1/1/12,-0.9,1.437,-1.20258696,,,0.018457831,0.015033971,-0.7,0.8,0.015498955,16.27,-1.32,9.85,0.06,0.0044,0.018457831
KY,1/1/13,-1.2,1.984,0.551997452,,,,-0.010665772,-0.8,-0.3,0.022806861,35.2,7.63,2.65,0.02,0.1627,
KY,1/1/14,-0.3,1.112,0.584157371,,-0.035276157,,-0.006070367,-0.7,-0.2,0.018418762,11.71,-7.8,-1.46,0.02,0.352,-0.035276157
KY,1/1/14,-0.3,1.112,0.584157371,,,-0.028737149,-0.006070367,-0.7,-0.2,0.018418762,11.71,-7.8,-1.46,0.02,0.352,-0.028737149
KY,1/1/15,-1.5,-0.207,1.350453067,,,,0.00149237,-1.2,0,0.022877789,0.08,-3.93,-9.53,0.02,0.1171,
KY,1/1/16,-1.2,0.617,3.538265042,-0.051191395,,,-0.014941114,-0.9,-0.4,0.027063642,13.3,6.63,22.64,0.2,0.0008,-0.051191395
KY,1/1/16,-1.2,0.617,3.538265042,,0.02003631,,-0.014941114,-0.9,-0.4,0.027063642,13.3,6.63,22.64,0.2,0.0008,0.02003631
KY,1/1/16,-1.2,0.617,3.538265042,,,-0.07078045,-0.014941114,-0.9,-0.4,0.027063642,13.3,6.63,22.64,0.2,0.0008,-0.07078045
KY,1/1/17,-0.2,1.348,3.837434153,,,,0.011458351,-0.4,-0.2,0.01667476,21.51,-4.95,-13.48,0.8,0.133,
KY,1/1/18,-0.2,1.308,4.65564296,,0,,0.008707942,-0.5,0.1,0.022556777,-6.93,-3.34,-9.8,1.81,0.2151,0
KY,1/1/18,-0.2,1.308,4.65564296,,,0.09768037,0.008707942,-0.5,0.1,0.022556777,-6.93,-3.34,-9.8,1.81,0.2151,0.09768037
KY,1/1/19,-0.6,1.917,4.322748888,,,,0.002958789,-0.5,0.2,0.029188592,28.28,-6.06,-10.48,2.14,-0.0693,
KY,1/1/20,-0.1,0.96,4.293612516,0.034693265,,,-0.006213402,-0.2,-0.2,0.022888691,23.67,12.78,-46.31,0.44,0.2828,0.034693265
KY,1/1/20,-0.1,0.96,4.293612516,,-0.044933478,,-0.006213402,-0.2,-0.2,0.022888691,23.67,12.78,-46.31,0.44,0.2828,-0.044933478
KY,1/1/20,-0.1,0.96,4.293612516,,,-0.042912691,-0.006213402,-0.2,-0.2,0.022888691,23.67,12.78,-46.31,0.44,0.2828,-0.042912691
KY,1/1/21,2.5,,5.072749831,,0,,-0.005642347,4.4,0.1,-0.034045929,,,,,0.2367,0
LA,1/1/76,,,,,,,-0.018709535,2.9,,-0.002054561,21.91,14.58,24.28,5.08,0.3244,
LA,1/1/76,,,,,,,-0.018709535,2.9,,-0.002054561,21.91,14.58,24.28,5.08,0.3244,
LA,1/1/76,,,,,,,-0.018709535,2.9,,-0.002054561,21.91,14.58,24.28,5.08,0.3244,
LA,1/1/77,,,10.53120357,,,,-0.033665957,-0.8,,0.053881393,-8.26,22.6,7.5,5.12,0.2191,
LA,1/1/78,0.3,,8.889262309,,,,0.006964954,-0.6,,0.046241699,1.03,14.39,0.59,7.18,-0.0826,
LA,1/1/78,0.3,,8.889262309,,,-0.114256969,0.006964954,-0.6,,0.046241699,1.03,14.39,0.59,7.18,-0.0826,-0.114256969
LA,1/1/79,-0.1,,18.14814815,,,,0.011591089,-1,,0.05535288,13.09,21.23,-2.48,10.38,0.0103,
